LineId,Day,Month,Date,Time,Year,Level,Component,Line,Content,EventId,EventTemplate,ParameterList
8601,Sat,Aug,2,06:11:18,2025,daemon.info,dnsmasq-dhcp[23400],DHCPACK(br-lan),192.168.13.16 84:7a:b6:e9:06:4f 107652485,f7b215e5,<*> <*>:7a:b6:e9:<*>:4f <*>,"['192.168.13.16 84', '06', '107652485']"
8602,Sat,Aug,2,06:11:18,2025,daemon.warn,dnsmasq-dhcp[23400],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.160', '192.168.13.1']"
8603,Sat,Aug,2,06:11:18,2025,daemon.warn,dnsmasq-dhcp[23400],not,giving name vthomeap6 to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.160', '192.168.13.1']"
8604,Sat,Aug,2,06:14:21,2025,user.notice,root,[wifi_schedule]:,"STRATUM, stratum=3 interval=4096 offset=-0.000479",4bb6c954,"STRATUM, stratum=<*> interval=<*> offset=<*>.<*>","['3', '4096', '-0.000479']"
8605,Sat,Aug,2,06:19:37,2025,daemon.err,udhcpc[3865],sending,renew to 192.168.1.1,4241470f,renew to <*>,['192.168.1.1']
8606,Sat,Aug,2,06:19:37,2025,daemon.notice,netifd,wan0,(3865): udhcpc: sending renew to 192.168.1.1,b61ad709,(<*>): udhcpc: sending renew to <*>,"['3865', '192.168.1.1']"
8607,Sat,Aug,2,06:19:37,2025,daemon.err,udhcpc[3865],lease,"of 192.168.1.12 obtained, lease time 3600",6902cd8e,"of <*> obtained, lease time <*>","['192.168.1.12', '3600']"
8608,Sat,Aug,2,06:19:37,2025,daemon.notice,netifd,wan0,"(3865): udhcpc: lease of 192.168.1.12 obtained, lease time 3600",1b437da8,"(<*>): udhcpc: lease of <*> obtained, lease time <*>","['3865', '192.168.1.12', '3600']"
8609,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[23400],exiting,on receipt of SIGTERM,4f92bd71,on receipt of SIGTERM,[]
8610,Sat,Aug,2,06:19:37,2025,user.notice,dnsmasq,DNS,"rebinding protection is active, will discard upstream RFC1918 responses!",08c41d1c,"rebinding protection is active, will discard upstream RFC1918 responses!",[]
8611,Sat,Aug,2,06:19:37,2025,user.notice,dnsmasq,Allowing,127.0.0.0/8 responses,d23f15ef,<*>/<*> responses,['127.0.0.0/8']
8612,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],Connected,to system UBus,49a3275f,to system UBus,[]
8613,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],"started,",version 2.85 cachesize 150,7907a6ac,version <*>.<*> cachesize <*>,"['2.85', '150']"
8614,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],compile,time options: IPv6 GNU-getopt no-DBus UBus no-i18n no-IDN DHCP no-DHCPv6 no-Lua TFTP no-conntrack no-ipset no-auth no-cryptohash no-DNSSEC no-ID loop-detect inotify dumpfile,032d79f1,time options: IPv6 GNU-getopt no-DBus UBus no-i18n no-IDN DHCP no-DHCPv6 no-Lua TFTP no-conntrack no-ipset no-auth no-cryptohash no-DNSSEC no-ID loop-detect inotify dumpfile,[]
8615,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],UBus,support enabled: connected to system bus,29ddc60e,support enabled: connected to system bus,[]
8616,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq-dhcp[29718],"DHCP,","IP range 192.168.13.2 -- 192.168.13.251, lease time 12h",6698555c,"IP range <*> -- <*>, lease time 12h","['192.168.13.2', '192.168.13.251']"
8617,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq-dhcp[29718],"DHCP,",sockets bound exclusively to interface br-lan,15115865,sockets bound exclusively to interface br-lan,[]
8618,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain test,0ba36a6f,only locally-known addresses for domain <*>,['test']
8619,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain onion,0ba36a6f,only locally-known addresses for domain <*>,['onion']
8620,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain localhost,0ba36a6f,only locally-known addresses for domain <*>,['localhost']
8621,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain local,0ba36a6f,only locally-known addresses for domain <*>,['local']
8622,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain invalid,0ba36a6f,only locally-known addresses for domain <*>,['invalid']
8623,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain bind,0ba36a6f,only locally-known addresses for domain <*>,['bind']
8624,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain lan,0ba36a6f,only locally-known addresses for domain <*>,['lan']
8625,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],reading,/tmp/resolv.conf.d/resolv.conf.auto,c9a1699f,/tmp/resolv.conf.d/resolv.conf.auto,[]
8626,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain test,0ba36a6f,only locally-known addresses for domain <*>,['test']
8627,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain onion,0ba36a6f,only locally-known addresses for domain <*>,['onion']
8628,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain localhost,0ba36a6f,only locally-known addresses for domain <*>,['localhost']
8629,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain local,0ba36a6f,only locally-known addresses for domain <*>,['local']
8630,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain invalid,0ba36a6f,only locally-known addresses for domain <*>,['invalid']
8631,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain bind,0ba36a6f,only locally-known addresses for domain <*>,['bind']
8632,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,only locally-known addresses for domain lan,0ba36a6f,only locally-known addresses for domain <*>,['lan']
8633,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,nameserver 116.97.90.124#53,092d69a5,nameserver <*>#<*>,['116.97.90.124#53']
8634,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],using,nameserver 203.113.188.6#53,092d69a5,nameserver <*>#<*>,['203.113.188.6#53']
8635,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],read,/etc/hosts - 4 addresses,99e4c517,/etc/hosts - <*> addresses,['4']
8636,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],read,/tmp/hosts/odhcpd - 0 addresses,809d9f7a,/tmp/hosts/odhcpd - <*> addresses,['0']
8637,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq[29718],read,/tmp/hosts/dhcp.cfg01411c - 1 addresses,16c94763,<*> - <*> addresses,"['/tmp/hosts/dhcp.cfg01411c', '1']"
8638,Sat,Aug,2,06:19:37,2025,daemon.info,dnsmasq-dhcp[29718],read,/etc/ethers - 0 addresses,16c94763,<*> - <*> addresses,"['/etc/ethers', '0']"
8639,Sat,Aug,2,06:19:37,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.160', '192.168.13.1']"
8640,Sat,Aug,2,06:19:37,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6 to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.160', '192.168.13.1']"
8641,Sat,Aug,2,06:21:28,2025,daemon.info,dnsmasq-dhcp[29718],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
8642,Sat,Aug,2,06:21:28,2025,daemon.info,dnsmasq-dhcp[29718],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
8643,Sat,Aug,2,06:21:28,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.160', '192.168.13.1']"
8644,Sat,Aug,2,06:21:28,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6 to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.160', '192.168.13.1']"
8645,Sat,Aug,2,06:21:29,2025,daemon.info,dnsmasq-dhcp[29718],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
8646,Sat,Aug,2,06:21:29,2025,daemon.info,dnsmasq-dhcp[29718],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
8647,Sat,Aug,2,06:21:29,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.160', '192.168.13.1']"
8648,Sat,Aug,2,06:21:29,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6 to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.160', '192.168.13.1']"
8649,Sat,Aug,2,06:25:29,2025,daemon.info,obuspa[9898],DM_PRIV_GetNodeFromPath:,Path is invalid: Device.Ethernet.Interface.1.MACAddress,4a571aa4,Path is invalid: Device.Ethernet.Interface.<*>.MACAddress,['1']
8650,Sat,Aug,2,06:25:29,2025,daemon.info,obuspa[9898],CheckPathProperties:,Path (Device.Ethernet.Interface.1.MACAddress) does not exist in the schema,a329b4ba,Path (Device.Ethernet.Interface.<*>.MACAddress) does not exist in the schema,['1']
8651,Sat,Aug,2,06:36:59,2025,daemon.info,dnsmasq-dhcp[29718],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
8652,Sat,Aug,2,06:36:59,2025,daemon.info,dnsmasq-dhcp[29718],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
8653,Sat,Aug,2,06:36:59,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.160', '192.168.13.1']"
8654,Sat,Aug,2,06:36:59,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6 to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.160', '192.168.13.1']"
8655,Sat,Aug,2,06:36:59,2025,daemon.info,dnsmasq-dhcp[29718],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
8656,Sat,Aug,2,06:36:59,2025,daemon.info,dnsmasq-dhcp[29718],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
8657,Sat,Aug,2,06:39:08,2025,daemon.info,dnsmasq-dhcp[29718],DHCPREQUEST(br-lan),192.168.13.214 b4:6b:fc:76:cb:0e,157b8b15,<*> b4:6b:fc:<*>:cb:0e,"['192.168.13.214', '76']"
8658,Sat,Aug,2,06:39:08,2025,daemon.info,dnsmasq-dhcp[29718],DHCPACK(br-lan),192.168.13.214 b4:6b:fc:76:cb:0e cuongvn,a7b03707,<*> b4:6b:fc:<*>:cb:0e cuongvn,"['192.168.13.214', '76']"
8659,Sat,Aug,2,06:39:08,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.160', '192.168.13.1']"
8660,Sat,Aug,2,06:39:08,2025,daemon.warn,dnsmasq-dhcp[29718],not,giving name vthomeap6 to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.160', '192.168.13.1']"
8661,Sat,Aug,2,06:40:29,2025,daemon.info,obuspa[9898],DM_PRIV_GetNodeFromPath:,Path is invalid: Device.Ethernet.Interface.1.MACAddress,4a571aa4,Path is invalid: Device.Ethernet.Interface.<*>.MACAddress,['1']
8662,Sat,Aug,2,06:40:29,2025,daemon.info,obuspa[9898],CheckPathProperties:,Path (Device.Ethernet.Interface.1.MACAddress) does not exist in the schema,a329b4ba,Path (Device.Ethernet.Interface.<*>.MACAddress) does not exist in the schema,['1']
8663,Sat,Aug,2,06:49:37,2025,daemon.err,udhcpc[3865],sending,renew to 192.168.1.1,4241470f,renew to <*>,['192.168.1.1']
8664,Sat,Aug,2,06:49:37,2025,daemon.notice,netifd,wan0,(3865): udhcpc: sending renew to 192.168.1.1,b61ad709,(<*>): udhcpc: sending renew to <*>,"['3865', '192.168.1.1']"
8665,Sat,Aug,2,06:49:37,2025,daemon.err,udhcpc[3865],lease,"of 192.168.1.12 obtained, lease time 3600",6902cd8e,"of <*> obtained, lease time <*>","['192.168.1.12', '3600']"
8666,Sat,Aug,2,06:49:37,2025,daemon.notice,netifd,wan0,"(3865): udhcpc: lease of 192.168.1.12 obtained, lease time 3600",1b437da8,"(<*>): udhcpc: lease of <*> obtained, lease time <*>","['3865', '192.168.1.12', '3600']"
8667,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[29718],exiting,on receipt of SIGTERM,4f92bd71,on receipt of SIGTERM,[]
8668,Sat,Aug,2,06:49:38,2025,user.notice,dnsmasq,DNS,"rebinding protection is active, will discard upstream RFC1918 responses!",08c41d1c,"rebinding protection is active, will discard upstream RFC1918 responses!",[]
8669,Sat,Aug,2,06:49:38,2025,user.notice,dnsmasq,Allowing,127.0.0.0/8 responses,d23f15ef,<*>/<*> responses,['127.0.0.0/8']
8670,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],Connected,to system UBus,49a3275f,to system UBus,[]
8671,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],"started,",version 2.85 cachesize 150,7907a6ac,version <*>.<*> cachesize <*>,"['2.85', '150']"
8672,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],compile,time options: IPv6 GNU-getopt no-DBus UBus no-i18n no-IDN DHCP no-DHCPv6 no-Lua TFTP no-conntrack no-ipset no-auth no-cryptohash no-DNSSEC no-ID loop-detect inotify dumpfile,032d79f1,time options: IPv6 GNU-getopt no-DBus UBus no-i18n no-IDN DHCP no-DHCPv6 no-Lua TFTP no-conntrack no-ipset no-auth no-cryptohash no-DNSSEC no-ID loop-detect inotify dumpfile,[]
8673,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],UBus,support enabled: connected to system bus,29ddc60e,support enabled: connected to system bus,[]
8674,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq-dhcp[3368],"DHCP,","IP range 192.168.13.2 -- 192.168.13.251, lease time 12h",6698555c,"IP range <*> -- <*>, lease time 12h","['192.168.13.2', '192.168.13.251']"
8675,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq-dhcp[3368],"DHCP,",sockets bound exclusively to interface br-lan,15115865,sockets bound exclusively to interface br-lan,[]
8676,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain test,0ba36a6f,only locally-known addresses for domain <*>,['test']
8677,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain onion,0ba36a6f,only locally-known addresses for domain <*>,['onion']
8678,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain localhost,0ba36a6f,only locally-known addresses for domain <*>,['localhost']
8679,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain local,0ba36a6f,only locally-known addresses for domain <*>,['local']
8680,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain invalid,0ba36a6f,only locally-known addresses for domain <*>,['invalid']
8681,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain bind,0ba36a6f,only locally-known addresses for domain <*>,['bind']
8682,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain lan,0ba36a6f,only locally-known addresses for domain <*>,['lan']
8683,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],reading,/tmp/resolv.conf.d/resolv.conf.auto,c9a1699f,/tmp/resolv.conf.d/resolv.conf.auto,[]
8684,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain test,0ba36a6f,only locally-known addresses for domain <*>,['test']
8685,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain onion,0ba36a6f,only locally-known addresses for domain <*>,['onion']
8686,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain localhost,0ba36a6f,only locally-known addresses for domain <*>,['localhost']
8687,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain local,0ba36a6f,only locally-known addresses for domain <*>,['local']
8688,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain invalid,0ba36a6f,only locally-known addresses for domain <*>,['invalid']
8689,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain bind,0ba36a6f,only locally-known addresses for domain <*>,['bind']
8690,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,only locally-known addresses for domain lan,0ba36a6f,only locally-known addresses for domain <*>,['lan']
8691,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,nameserver 116.97.90.124#53,092d69a5,nameserver <*>#<*>,['116.97.90.124#53']
8692,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],using,nameserver 203.113.188.6#53,092d69a5,nameserver <*>#<*>,['203.113.188.6#53']
8693,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],read,/etc/hosts - 4 addresses,99e4c517,/etc/hosts - <*> addresses,['4']
8694,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],read,/tmp/hosts/odhcpd - 0 addresses,809d9f7a,/tmp/hosts/odhcpd - <*> addresses,['0']
8695,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq[3368],read,/tmp/hosts/dhcp.cfg01411c - 1 addresses,16c94763,<*> - <*> addresses,"['/tmp/hosts/dhcp.cfg01411c', '1']"
8696,Sat,Aug,2,06:49:38,2025,daemon.info,dnsmasq-dhcp[3368],read,/etc/ethers - 0 addresses,16c94763,<*> - <*> addresses,"['/etc/ethers', '0']"
8697,Sat,Aug,2,06:49:38,2025,daemon.warn,dnsmasq-dhcp[3368],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.160', '192.168.13.1']"
8698,Sat,Aug,2,06:49:38,2025,daemon.warn,dnsmasq-dhcp[3368],not,giving name vthomeap6 to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.160', '192.168.13.1']"
8699,Sat,Aug,2,06:52:47,2025,daemon.info,dnsmasq-dhcp[3368],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
8700,Sat,Aug,2,06:52:47,2025,daemon.info,dnsmasq-dhcp[3368],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
8701,Sat,Aug,2,06:52:47,2025,daemon.warn,dnsmasq-dhcp[3368],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.160', '192.168.13.1']"
8702,Sat,Aug,2,06:52:47,2025,daemon.warn,dnsmasq-dhcp[3368],not,giving name vthomeap6 to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.160', '192.168.13.1']"
8703,Sat,Aug,2,06:52:47,2025,daemon.info,dnsmasq-dhcp[3368],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
8704,Sat,Aug,2,06:52:47,2025,daemon.info,dnsmasq-dhcp[3368],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
8705,Sat,Aug,2,06:55:29,2025,daemon.info,obuspa[9898],DM_PRIV_GetNodeFromPath:,Path is invalid: Device.Ethernet.Interface.1.MACAddress,4a571aa4,Path is invalid: Device.Ethernet.Interface.<*>.MACAddress,['1']
8706,Sat,Aug,2,06:55:29,2025,daemon.info,obuspa[9898],CheckPathProperties:,Path (Device.Ethernet.Interface.1.MACAddress) does not exist in the schema,a329b4ba,Path (Device.Ethernet.Interface.<*>.MACAddress) does not exist in the schema,['1']
8707,Sat,Aug,2,07:02:31,2025,daemon.warn,dnsmasq[3368],nameserver,203.113.188.6 refused to do a recursive query,3122f54d,<*> refused to do a recursive query,['203.113.188.6']
8708,Sat,Aug,2,07:10:01,2025,daemon.info,dnsmasq-dhcp[3368],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
8709,Sat,Aug,2,07:10:01,2025,daemon.info,dnsmasq-dhcp[3368],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
8710,Sat,Aug,2,07:10:01,2025,daemon.warn,dnsmasq-dhcp[3368],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.160', '192.168.13.1']"
8711,Sat,Aug,2,07:10:01,2025,daemon.warn,dnsmasq-dhcp[3368],not,giving name vthomeap6 to the DHCP lease of 192.168.13.160 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.160', '192.168.13.1']"
8712,Sat,Aug,2,07:10:01,2025,daemon.info,dnsmasq-dhcp[3368],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
8713,Sat,Aug,2,07:10:01,2025,daemon.info,dnsmasq-dhcp[3368],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
8714,Sat,Aug,2,07:10:29,2025,daemon.info,obuspa[9898],DM_PRIV_GetNodeFromPath:,Path is invalid: Device.Ethernet.Interface.1.MACAddress,4a571aa4,Path is invalid: Device.Ethernet.Interface.<*>.MACAddress,['1']
8715,Sat,Aug,2,07:10:29,2025,daemon.info,obuspa[9898],CheckPathProperties:,Path (Device.Ethernet.Interface.1.MACAddress) does not exist in the schema,a329b4ba,Path (Device.Ethernet.Interface.<*>.MACAddress) does not exist in the schema,['1']
8716,Sat,Aug,2,07:19:38,2025,daemon.err,udhcpc[3865],sending,renew to 192.168.1.1,4241470f,renew to <*>,['192.168.1.1']
8717,Sat,Aug,2,07:19:38,2025,daemon.notice,netifd,wan0,(3865): udhcpc: sending renew to 192.168.1.1,b61ad709,(<*>): udhcpc: sending renew to <*>,"['3865', '192.168.1.1']"
8718,Sat,Aug,2,07:19:38,2025,daemon.err,udhcpc[3865],lease,"of 192.168.1.12 obtained, lease time 3600",6902cd8e,"of <*> obtained, lease time <*>","['192.168.1.12', '3600']"
