LineId,Day,Month,Date,Time,Year,Level,Component,Line,Content,EventId,EventTemplate,ParameterList
9411,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9412,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9413,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9414,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9415,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9416,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9417,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9418,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9419,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9420,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9421,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9422,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9423,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9424,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9425,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[ap_roam_algo_offloading_cand_cent_str][1086]:,[CENT_STEER]  Associated radio channel 161 is not overload yet,25589ad0,<*> Associated radio channel <*> is not overload yet,"['[CENT_STEER]', '161']"
9426,Wed,Jul,30,14:59:19,2025,daemon.err,[mapd],[cent_str_cu_monitor_timeout][2219]:,[CENT_STEER] channel utils monitor: 1,c32ea2b3,<*> channel utils monitor: <*>,"['[CENT_STEER]', '1']"
9427,Wed,Jul,30,14:59:23,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9428,Wed,Jul,30,14:59:25,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9429,Wed,Jul,30,14:59:25,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9430,Wed,Jul,30,14:59:25,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9431,Wed,Jul,30,14:59:26,2025,daemon.err,[mapd],[ap_roam_algo_handle_chan_meas_complete][6801]:,[STEER_CHAN_MEAS] cli (113)ce:c8:9d:82:c5:1e Air mon failed..no reports,2fba6b9b,<*> cli <*> Air mon failed..no reports,"['[STEER_CHAN_MEAS]', '(113)ce:c8:9d:82:c5:1e']"
9432,Wed,Jul,30,14:59:27,2025,daemon.err,[mapd],[topo_srv_update_assoc_client_info][9279]:,insert assoc_client (e2:a4:6c:fb:a3:81) in bss(24:0b:2a:bf:e9:81),d5c1bbc9,insert assoc_client <*> in <*>,"['(e2:a4:6c:fb:a3:81)', 'bss(24:0b:2a:bf:e9:81)']"
9433,Wed,Jul,30,14:59:27,2025,daemon.crit,[mapd],[client_mon_handle_local_join][360]:,cli (243) e2:a4:6c:fb:a3:81 join local BSS 24:0b:2a:bf:e9:81,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['243', 'e2:a4:6c:fb:a3:81', 'local', '24:0b:2a:bf:e9:81']"
9434,Wed,Jul,30,14:59:29,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9435,Wed,Jul,30,14:59:31,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(0718) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(0718) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
9436,Wed,Jul,30,14:59:31,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
9437,Wed,Jul,30,14:59:34,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9438,Wed,Jul,30,14:59:34,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9439,Wed,Jul,30,14:59:35,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9440,Wed,Jul,30,14:59:35,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9441,Wed,Jul,30,14:59:35,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9442,Wed,Jul,30,14:59:35,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9443,Wed,Jul,30,14:59:36,2025,daemon.alert,[p1905],[handle_retry_message_queue][161]:,resend_message Unassoc STA Link Metrics Query to rax3 almac=24:0b:2a:bf:e9:32 premid=50140 retry_cnt_left=2,902a7155,resend_message Unassoc STA Link Metrics Query to rax3 <*> premid=<*> retry_cnt_left=<*>,"['almac=24:0b:2a:bf:e9:32', '50140', '2']"
9444,Wed,Jul,30,14:59:36,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:26:cd:2d:0c:2d:12 RSSI:-77 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:26:cd:2d:0c:2d:12', '-77', '5']"
9445,Wed,Jul,30,14:59:36,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(071e) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(071e) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
9446,Wed,Jul,30,14:59:36,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
9447,Wed,Jul,30,14:59:39,2025,daemon.err,[mapd],[ap_roam_algo_handle_chan_meas_complete][6801]:,[STEER_CHAN_MEAS] cli (40)98:b8:ba:92:bb:be Air mon failed..no reports,2fba6b9b,<*> cli <*> Air mon failed..no reports,"['[STEER_CHAN_MEAS]', '(40)98:b8:ba:92:bb:be']"
9448,Wed,Jul,30,14:59:39,2025,daemon.alert,[wappd],[send_air_monitor_response_check][2145]:,send_air_monitor_response_check Monitor Result For Ind 0 reference 1,409a28b1,send_air_monitor_response_check Monitor Result For Ind <*> reference <*>,"['0', '1']"
9449,Wed,Jul,30,14:59:39,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9450,Wed,Jul,30,14:59:39,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9451,Wed,Jul,30,14:59:42,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:82:9f:9a:e4:ac:07 RSSI:-88 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:82:9f:9a:e4:ac:07', '-88', '5']"
9452,Wed,Jul,30,14:59:43,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (217) d0:37:45:f6:33:72 join remote BSS 24:0b:2a:bf:e9:33,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['217', 'd0:37:45:f6:33:72', 'remote', '24:0b:2a:bf:e9:33']"
9453,Wed,Jul,30,14:59:43,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(6e0b) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(6e0b) aldev_mac(24:0b:2a:bf:e9:32)', '0001']"
9454,Wed,Jul,30,14:59:43,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac d0:37:45:f6:33:72 created on bss 24:0b:2a:bf:e9:33,f73f46e9,new client mac <*> created on bss <*>,"['d0:37:45:f6:33:72', '24:0b:2a:bf:e9:33']"
9455,Wed,Jul,30,14:59:44,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9456,Wed,Jul,30,14:59:44,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9457,Wed,Jul,30,14:59:44,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9458,Wed,Jul,30,14:59:44,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9459,Wed,Jul,30,14:59:44,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9460,Wed,Jul,30,14:59:45,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9461,Wed,Jul,30,14:59:45,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9462,Wed,Jul,30,14:59:45,2025,daemon.alert,[wappd],[send_air_monitor_response_check][2145]:,send_air_monitor_response_check Monitor Result For Ind 0 reference 1,409a28b1,send_air_monitor_response_check Monitor Result For Ind <*> reference <*>,"['0', '1']"
9463,Wed,Jul,30,14:59:45,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(df6a) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(df6a) aldev_mac(24:0b:2a:bf:e9:c4)', '8010']"
9464,Wed,Jul,30,14:59:45,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
9465,Wed,Jul,30,14:59:48,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(0738) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(0738) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
9466,Wed,Jul,30,14:59:48,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
9467,Wed,Jul,30,14:59:48,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(6e16) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(6e16) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
9468,Wed,Jul,30,14:59:48,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
9469,Wed,Jul,30,14:59:49,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9470,Wed,Jul,30,14:59:49,2025,daemon.err,[mapd],[ap_roam_algo_find_best_bss_map_cent_str][5690]:,"[CENT_STEER] cli (158) 9a:12:79:ac:73:3d candidate bss 26:0b:2a:ff:e9:81: target score 1408, current Score 536, airmon rssi -77, estimated rate 1750, uplink rate 7205, hop count 0, target rssi 3, curr score TH 1006, curr rssi -85",f1184ac6,"<*> cli (<*>) <*> candidate bss <*> target score <*>, current Score <*>, airmon rssi <*>, estimated rate <*>, uplink rate <*>, hop count <*>, target rssi <*>, curr score TH <*>, curr rssi -<*>","['[CENT_STEER]', '158', '9a:12:79:ac:73:3d', '26:0b:2a:ff:e9:81:', '1408', '536', '-77', '1750', '7205', '0', '3', '1006', '85']"
9471,Wed,Jul,30,14:59:49,2025,daemon.crit,[mapd],[chan_mon_create_steer_req_mandate][2168]:,"[Steer] Build Steer Request to Agent bss(26:0b:2a:c1:ba:47), cli_mac(9a:12:79:ac:73:3d), target_bssid(24:0b:2a:bf:e9:81), bss_cnt 1, operating class=81, channel=1",55e56737,"<*> Build Steer Request to Agent <*> <*> <*> bss_cnt <*>, operating class=<*>, channel=<*>","['[Steer]', 'bss(26:0b:2a:c1:ba:47),', 'cli_mac(9a:12:79:ac:73:3d), target_bssid(24:0b:2a:bf:e9:81),', '1', '81', '1']"
9472,Wed,Jul,30,14:59:50,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(df74) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(df74) aldev_mac(24:0b:2a:bf:e9:c4)', '8010']"
9473,Wed,Jul,30,14:59:50,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
9474,Wed,Jul,30,14:59:50,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9475,Wed,Jul,30,14:59:52,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(0741) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(0741) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
9476,Wed,Jul,30,14:59:52,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
9477,Wed,Jul,30,14:59:54,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(158) 9a:12:79:ac:73:3d Trigger = BTM_FAILURE,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '158', '9a:12:79:ac:73:3d', 'BTM_FAILURE']"
9478,Wed,Jul,30,14:59:54,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9479,Wed,Jul,30,14:59:54,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9480,Wed,Jul,30,14:59:54,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9481,Wed,Jul,30,14:59:55,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9482,Wed,Jul,30,14:59:55,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9483,Wed,Jul,30,14:59:57,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:28:d0:43:a8:c3:14 RSSI:-95 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:28:d0:43:a8:c3:14', '-95', '5']"
9484,Wed,Jul,30,14:59:57,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(0746) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(0746) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
9485,Wed,Jul,30,14:59:57,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
9486,Wed,Jul,30,15:00:00,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(158) 9a:12:79:ac:73:3d Trigger = BTM_FAILURE,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '158', '9a:12:79:ac:73:3d', 'BTM_FAILURE']"
9487,Wed,Jul,30,15:00:01,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:22:37:6a:15:72:a4 RSSI:-84 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:22:37:6a:15:72:a4', '-84', '5']"
9488,Wed,Jul,30,15:00:02,2025,daemon.err,[mapd],[ap_roam_algo_find_best_bss_map_cent_str][5903]:,"cli (65) 2a:4f:4c:06:7a:58 does not 11k report on own bss, rssi_uplink=-74",e38b04c2,"cli (<*>) <*> does not 11k report on own bss, rssi_uplink=-<*>","['65', '2a:4f:4c:06:7a:58', '74']"
9489,Wed,Jul,30,15:00:02,2025,daemon.err,[mapd],[ap_roam_algo_find_best_bss_map_cent_str][5909]:,"[CENT_STEER] cli (65) 2a:4f:4c:06:7a:58 candidate bss 26:0b:2a:d1:ba:51: target score 3745, current score 1766, 11k rssi -55, estimated rate 7800, uplink rate 7205, hop count 3, target rssi 1, current_score_th 2360, curr rssi -66",45c81714,"<*> cli (<*>) <*> candidate bss <*> target score <*>, current score <*>, 11k rssi <*>, estimated rate <*>, uplink rate <*>, hop count <*>, target rssi <*>, current_score_th <*>, curr rssi -<*>","['[CENT_STEER]', '65', '2a:4f:4c:06:7a:58', '26:0b:2a:d1:ba:51:', '3745', '1766', '-55', '7800', '7205', '3', '1', '2360', '66']"
9490,Wed,Jul,30,15:00:02,2025,daemon.crit,[mapd],[chan_mon_create_steer_req_mandate][2168]:,"[Steer] Build Steer Request to Agent bss(26:0b:2a:df:e9:33), cli_mac(2a:4f:4c:06:7a:58), target_bssid(26:0b:2a:d1:ba:51), bss_cnt 1, operating class=128, channel=161",55e56737,"<*> Build Steer Request to Agent <*> <*> <*> bss_cnt <*>, operating class=<*>, channel=<*>","['[Steer]', 'bss(26:0b:2a:df:e9:33),', 'cli_mac(2a:4f:4c:06:7a:58), target_bssid(26:0b:2a:d1:ba:51),', '1', '128', '161']"
9491,Wed,Jul,30,15:00:02,2025,daemon.crit,[mapd],_1905_RECV_ERROR_CODE_EVENT,- hexdump(len=16): 24 0b 2a bf e9 32 a3 00 07 02 2a 4f 4c 06 7a 58,21b81dec,- hexdump(len=<*>): <*> 0b 2a <*> <*> <*> a3 <*> <*> <*> 2a 4f 4c <*> 7a <*>,"['16', '24', 'bf', 'e9 32', '00', '07 02', '06', '58']"
9492,Wed,Jul,30,15:00:02,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(65) 2a:4f:4c:06:7a:58 Trigger = BTM_SUCCESS,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '65', '2a:4f:4c:06:7a:58', 'BTM_SUCCESS']"
9493,Wed,Jul,30,15:00:02,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client 2a:4f:4c:06:7a:58, that has not left a local/remote bss 26:0b:2a:df:e9:33",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', '2a:4f:4c:06:7a:58,', '26:0b:2a:df:e9:33']"
9494,Wed,Jul,30,15:00:02,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(65) 2a:4f:4c:06:7a:58 Trigger = CLIENT_DISSOCIATED,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '65', '2a:4f:4c:06:7a:58', 'CLIENT_DISSOCIATED']"
9495,Wed,Jul,30,15:00:02,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(6e2a) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(6e2a) aldev_mac(24:0b:2a:bf:e9:32)', '0001']"
9496,Wed,Jul,30,15:00:02,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: 2a:4f:4c:06:7a:58 from dev: 24:0b:2a:bf:e9:32,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['2a:4f:4c:06:7a:58', '24:0b:2a:bf:e9:32']"
9497,Wed,Jul,30,15:00:02,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (65) 2a:4f:4c:06:7a:58 join remote BSS 26:0b:2a:d1:ba:51,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['65', '2a:4f:4c:06:7a:58', 'remote', '26:0b:2a:d1:ba:51']"
9498,Wed,Jul,30,15:00:02,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(65) 2a:4f:4c:06:7a:58 Trigger = CLIENT_ASSOCIATED,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '65', '2a:4f:4c:06:7a:58', 'CLIENT_ASSOCIATED']"
9499,Wed,Jul,30,15:00:02,2025,daemon.crit,[mapd],[steer_action_handle_steer_success][490]:,Client (65) 2a:4f:4c:06:7a:58 has been steered NOL_MULTIAP success,b78a17b6,Client (<*>) <*> has been steered <*> <*>,"['65', '2a:4f:4c:06:7a:58', 'NOL_MULTIAP success']"
9500,Wed,Jul,30,15:00:02,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac 2a:4f:4c:06:7a:58 created on bss 26:0b:2a:d1:ba:51,f73f46e9,new client mac <*> created on bss <*>,"['2a:4f:4c:06:7a:58', '26:0b:2a:d1:ba:51']"
9501,Wed,Jul,30,15:00:04,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (2) 6e:f5:49:64:ad:1a join remote BSS 26:0b:2a:d1:ba:47,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['2', '6e:f5:49:64:ad:1a', 'remote', '26:0b:2a:d1:ba:47']"
9502,Wed,Jul,30,15:00:04,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(0758) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(0758) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
9503,Wed,Jul,30,15:00:04,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac 6e:f5:49:64:ad:1a created on bss 26:0b:2a:d1:ba:47,f73f46e9,new client mac <*> created on bss <*>,"['6e:f5:49:64:ad:1a', '26:0b:2a:d1:ba:47']"
9504,Wed,Jul,30,15:00:04,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9505,Wed,Jul,30,15:00:04,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9506,Wed,Jul,30,15:00:04,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
9507,Wed,Jul,30,15:00:04,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(075d) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(075d) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
